observation_id,photo_id,position,license_code,attribution,url,original_url,width,height,retrieved_at
34079,57948,0,,"(c) Brandon Sideleau, all rights reserved",https://static.inaturalist.org/photos/57948/square.jpg,https://static.inaturalist.org/photos/57948/original.jpg,900,600,2026-09-13T02:26:12.474594+00:00
36298,61105,0,,"(c) markham, all rights reserved",https://static.inaturalist.org/photos/61105/square.JPG,https://static.inaturalist.org/photos/61105/original.JPG,2048,1232,2026-09-13T02:26:12.474594+00:00
171329,227530,0,cc-by-nc-nd,"(c) Allan Hopkins, some rights reserved (CC BY-NC-ND)",https://inaturalist-open-data.s3.amazonaws.com/photos/227530/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/227530/original.jpg,1990,1422,2026-09-13T02:26:12.474594+00:00
171329,280812,1,cc-by-nc-nd,"(c) Allan Hopkins, some rights reserved (CC BY-NC-ND)",https://inaturalist-open-data.s3.amazonaws.com/photos/280812/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/280812/original.jpg,1240,886,2026-09-13T02:26:12.474594+00:00
171329,280848,2,cc-by-nc-nd,"(c) Allan Hopkins, some rights reserved (CC BY-NC-ND)",https://inaturalist-open-data.s3.amazonaws.com/photos/280848/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/280848/original.jpg,1240,886,2026-09-13T02:26:12.474594+00:00
218196,274941,0,cc-by-nc,"(c) Francisco Severo Neto, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/274941/square.JPG,https://inaturalist-open-data.s3.amazonaws.com/photos/274941/original.JPG,2048,1536,2026-09-13T02:26:12.474594+00:00
262222,325048,0,cc-by-nc-nd,"(c) Allan Hopkins, some rights reserved (CC BY-NC-ND)",https://inaturalist-open-data.s3.amazonaws.com/photos/325048/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/325048/original.jpg,1280,914,2026-09-13T02:26:12.474594+00:00
477771,602999,0,,"(c) Theresa Bayoud, all rights reserved",https://static.inaturalist.org/photos/602999/square.jpg,https://static.inaturalist.org/photos/602999/original.jpg,1200,807,2026-09-13T02:26:12.474594+00:00
516364,658188,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658188/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658188/original.png,122,210,2026-09-13T02:26:12.474594+00:00
516371,658198,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658198/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658198/original.png,113,182,2026-09-13T02:26:12.474594+00:00
516372,658199,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658199/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658199/original.png,104,227,2026-09-13T02:26:12.474594+00:00
516373,658200,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658200/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658200/original.png,143,212,2026-09-13T02:26:12.474594+00:00
516374,658201,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658201/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658201/original.png,193,215,2026-09-13T02:26:12.474594+00:00
516377,658204,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658204/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658204/original.png,176,244,2026-09-13T02:26:12.474594+00:00
516378,658205,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658205/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658205/original.png,396,525,2026-09-13T02:26:12.474594+00:00
516379,658206,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658206/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658206/original.png,463,520,2026-09-13T02:26:12.474594+00:00
516380,658207,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658207/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658207/original.png,502,509,2026-09-13T02:26:12.474594+00:00
516381,658208,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658208/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658208/original.png,351,525,2026-09-13T02:26:12.474594+00:00
516382,658209,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658209/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658209/original.png,371,558,2026-09-13T02:26:12.474594+00:00
516384,658211,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658211/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658211/original.png,653,548,2026-09-13T02:26:12.474594+00:00
516385,658212,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658212/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658212/original.png,619,440,2026-09-13T02:26:12.474594+00:00
516388,658216,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658216/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658216/original.png,639,428,2026-09-13T02:26:12.474594+00:00
516508,658390,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658390/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658390/original.png,296,145,2026-09-13T02:26:12.474594+00:00
516509,658391,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658391/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658391/original.png,178,139,2026-09-13T02:26:12.474594+00:00
516510,658392,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658392/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658392/original.png,107,152,2026-09-13T02:26:12.474594+00:00
516514,658401,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658401/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658401/original.png,163,152,2026-09-13T02:26:12.474594+00:00
516518,658406,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658406/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658406/original.png,296,147,2026-09-13T02:26:12.474594+00:00
516519,658407,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658407/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658407/original.png,102,158,2026-09-13T02:26:12.474594+00:00
516520,658408,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658408/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658408/original.png,199,142,2026-09-13T02:26:12.474594+00:00
516521,658409,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658409/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658409/original.png,122,142,2026-09-13T02:26:12.474594+00:00
516522,658410,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658410/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658410/original.png,110,140,2026-09-13T02:26:12.474594+00:00
516523,658415,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658415/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658415/original.png,178,141,2026-09-13T02:26:12.474594+00:00
516547,658430,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/658430/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/658430/original.png,133,129,2026-09-13T02:26:12.474594+00:00
517552,659679,0,cc-by-nc-nd,"(c) John Ratzlaff, some rights reserved (CC BY-NC-ND)",https://inaturalist-open-data.s3.amazonaws.com/photos/659679/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/659679/original.jpg,2048,1536,2026-09-13T02:26:12.474594+00:00
527289,670873,0,cc-by-nc,"(c) Carmelo López Abad, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/670873/square.JPG,https://inaturalist-open-data.s3.amazonaws.com/photos/670873/original.JPG,640,547,2026-09-13T02:26:12.474594+00:00
1529355,1894930,0,cc-by-nc,"(c) andrealegap, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/1894930/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/1894930/original.jpg,1024,681,2026-09-13T02:26:12.474594+00:00
1581482,1952752,0,cc-by-nc,"(c) Joan Septembre, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/1952752/square.JPG,https://inaturalist-open-data.s3.amazonaws.com/photos/1952752/original.JPG,1881,1306,2026-09-13T02:26:12.474594+00:00
2486062,2787003,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/2787003/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/2787003/original.jpg,2048,1365,2026-09-13T02:26:12.474594+00:00
2486072,2787013,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/2787013/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/2787013/original.jpg,2048,1409,2026-09-13T02:26:12.474594+00:00
2486073,2787014,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/2787014/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/2787014/original.jpg,2048,1348,2026-09-13T02:26:12.474594+00:00
2486074,2787015,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/2787015/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/2787015/original.jpg,1504,994,2026-09-13T02:26:12.474594+00:00
2486107,2787061,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/2787061/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/2787061/original.jpg,2048,1369,2026-09-13T02:26:12.474594+00:00
2486109,2787065,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/2787065/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/2787065/original.jpg,2048,1365,2026-09-13T02:26:12.474594+00:00
4769458,5807120,0,cc-by-nc,"(c) Ed Miller, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/5807120/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/5807120/original.jpeg,2048,1536,2026-09-13T02:26:12.474594+00:00
5040301,6174014,0,cc-by-nc,"(c) Jaico Caballero, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/6174014/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/6174014/original.jpg,2048,1366,2026-09-13T02:26:12.474594+00:00
5040301,6174042,1,cc-by-nc,"(c) Jaico Caballero, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/6174042/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/6174042/original.jpg,2048,1365,2026-09-13T02:26:12.474594+00:00
5289282,6542829,0,,"(c) Jason Penney, all rights reserved",https://static.inaturalist.org/photos/6542829/square.jpg,https://static.inaturalist.org/photos/6542829/original.jpg,1200,780,2026-09-13T02:26:12.474594+00:00
5289282,6569731,1,,"(c) Jason Penney, all rights reserved",https://static.inaturalist.org/photos/6569731/square.jpg,https://static.inaturalist.org/photos/6569731/original.jpg,1350,900,2026-09-13T02:26:12.474594+00:00
5444248,6700419,0,cc-by-nc,"(c) Rigoberto Pantoja, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/6700419/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/6700419/original.jpeg,2048,1365,2026-09-13T02:26:12.474594+00:00
5494957,6770347,0,cc-by-nc,"(c) Cullen Hanks, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/6770347/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/6770347/original.jpg,1859,1439,2026-09-13T02:26:12.474594+00:00
5494963,6770548,0,cc-by-nc,"(c) Cullen Hanks, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/6770548/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/6770548/original.jpg,1802,1799,2026-09-13T02:26:12.474594+00:00
5494963,6770533,1,cc-by-nc,"(c) Cullen Hanks, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/6770533/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/6770533/original.jpg,2048,1121,2026-09-13T02:26:12.474594+00:00
5494963,6770546,2,cc-by-nc,"(c) Cullen Hanks, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/6770546/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/6770546/original.jpg,2048,1168,2026-09-13T02:26:12.474594+00:00
5494963,6770550,3,cc-by-nc,"(c) Cullen Hanks, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/6770550/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/6770550/original.jpg,1802,1799,2026-09-13T02:26:12.474594+00:00
5494963,6770552,4,cc-by-nc,"(c) Cullen Hanks, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/6770552/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/6770552/original.jpg,1802,1799,2026-09-13T02:26:12.474594+00:00
5514510,6800859,0,cc-by-nc,"(c) Cullen Hanks, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/6800859/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/6800859/original.jpg,917,912,2026-09-13T02:26:12.474594+00:00
5514510,6800861,1,cc-by-nc,"(c) Cullen Hanks, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/6800861/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/6800861/original.jpg,778,757,2026-09-13T02:26:12.474594+00:00
5562256,6867547,0,,"(c) Fausto Cornejo, all rights reserved",https://static.inaturalist.org/photos/6867547/square.png,https://static.inaturalist.org/photos/6867547/original.png,640,1136,2026-09-13T02:26:12.474594+00:00
5562256,6867545,1,,"(c) Fausto Cornejo, all rights reserved",https://static.inaturalist.org/photos/6867545/square.jpg,https://static.inaturalist.org/photos/6867545/original.jpg,1135,639,2026-09-13T02:26:12.474594+00:00
5562256,6867544,2,,"(c) Fausto Cornejo, all rights reserved",https://static.inaturalist.org/photos/6867544/square.jpg,https://static.inaturalist.org/photos/6867544/original.jpg,985,1006,2026-09-13T02:26:12.474594+00:00
5562256,6867540,3,,"(c) Fausto Cornejo, all rights reserved",https://static.inaturalist.org/photos/6867540/square.jpg,https://static.inaturalist.org/photos/6867540/original.jpg,1006,1205,2026-09-13T02:26:12.474594+00:00
5698778,7059157,0,cc-by-nc,"(c) Zach DuFran, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/7059157/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/7059157/original.jpg,2048,1365,2026-09-13T02:26:12.474594+00:00
5698778,7059159,1,cc-by-nc,"(c) Zach DuFran, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/7059159/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/7059159/original.jpg,2048,1365,2026-09-13T02:26:12.474594+00:00
5845254,7272208,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/7272208/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/7272208/original.jpg,1434,948,2026-09-13T02:26:12.474594+00:00
5845255,7272235,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/7272235/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/7272235/original.jpg,2048,1333,2026-09-13T02:26:12.474594+00:00
5845258,7272218,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/7272218/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/7272218/original.jpg,2048,1358,2026-09-13T02:26:12.474594+00:00
5845260,7272255,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/7272255/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/7272255/original.jpg,2048,1375,2026-09-13T02:26:12.474594+00:00
5845261,7272301,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/7272301/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/7272301/original.jpg,2048,1365,2026-09-13T02:26:12.474594+00:00
5874868,7319342,0,,"(c) Ben Schweinhart, all rights reserved",https://static.inaturalist.org/photos/7319342/square.jpg,https://static.inaturalist.org/photos/7319342/original.jpg,800,600,2026-09-13T02:26:12.474594+00:00
6594157,8370604,0,cc-by-nc-nd,"(c) Markus  Lilje, some rights reserved (CC BY-NC-ND)",https://inaturalist-open-data.s3.amazonaws.com/photos/8370604/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/8370604/original.jpg,1152,768,2026-09-13T02:26:12.474594+00:00
6985126,8941737,0,,"(c) Matthew Wilcox, all rights reserved",https://static.inaturalist.org/photos/8941737/square.jpg,https://static.inaturalist.org/photos/8941737/original.jpg,1536,2048,2026-09-13T02:26:12.474594+00:00
7049638,9048124,0,cc-by,"(c) tlaloc27, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/9048124/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/9048124/original.jpeg,1559,1080,2026-09-13T02:26:12.474594+00:00
7382754,9580070,0,cc-by-nc,"(c) Scott Buckel, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/9580070/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9580070/original.jpg,1024,683,2026-09-13T02:26:12.474594+00:00
7383819,9581744,0,cc-by-nc,"(c) Scott Buckel, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/9581744/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9581744/original.jpg,1024,683,2026-09-13T02:26:12.474594+00:00
7383843,9581816,0,cc-by-nc,"(c) Scott Buckel, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/9581816/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9581816/original.jpg,1024,683,2026-09-13T02:26:12.474594+00:00
7546935,9848352,0,cc-by-nc,"(c) Greg Lasley, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/9848352/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9848352/original.jpg,2048,1366,2026-09-13T02:26:12.474594+00:00
7546935,9848351,1,cc-by-nc,"(c) Greg Lasley, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/9848351/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9848351/original.jpg,2048,1366,2026-09-13T02:26:12.474594+00:00
7546935,9848357,2,cc-by-nc,"(c) Greg Lasley, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/9848357/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9848357/original.jpg,2048,1366,2026-09-13T02:26:12.474594+00:00
7546935,9848359,3,cc-by-nc,"(c) Greg Lasley, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/9848359/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9848359/original.jpg,2048,1366,2026-09-13T02:26:12.474594+00:00
7546935,9848363,4,cc-by-nc,"(c) Greg Lasley, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/9848363/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9848363/original.jpg,2048,1366,2026-09-13T02:26:12.474594+00:00
7546935,9848360,5,cc-by-nc,"(c) Greg Lasley, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/9848360/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9848360/original.jpg,2048,1366,2026-09-13T02:26:12.474594+00:00
7546935,9848361,6,cc-by-nc,"(c) Greg Lasley, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/9848361/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9848361/original.jpg,2048,1366,2026-09-13T02:26:12.474594+00:00
7553374,9859233,0,cc-by-nc,"(c) Greg Lasley, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/9859233/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9859233/original.jpg,2048,1366,2026-09-13T02:26:12.474594+00:00
7553374,9859235,1,cc-by-nc,"(c) Greg Lasley, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/9859235/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9859235/original.jpg,2048,1366,2026-09-13T02:26:12.474594+00:00
7553374,9859239,2,cc-by-nc,"(c) Greg Lasley, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/9859239/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9859239/original.jpg,2048,1366,2026-09-13T02:26:12.474594+00:00
7553374,9859243,3,cc-by-nc,"(c) Greg Lasley, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/9859243/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9859243/original.jpg,2048,1366,2026-09-13T02:26:12.474594+00:00
7553374,9859241,4,cc-by-nc,"(c) Greg Lasley, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/9859241/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/9859241/original.jpg,2048,1366,2026-09-13T02:26:12.474594+00:00
7614325,9953098,0,cc-by-nc,"(c) anohturfft, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/9953098/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/9953098/original.jpeg,2048,1536,2026-09-13T02:26:12.474594+00:00
7736088,10151627,0,cc-by,"(c) Michael Bakker Paiva, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/10151627/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/10151627/original.jpeg,1920,1080,2026-09-13T02:26:12.474594+00:00
7736088,10151628,1,cc-by,"(c) Michael Bakker Paiva, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/10151628/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/10151628/original.jpeg,1920,1080,2026-09-13T02:26:12.474594+00:00
7803470,10261825,0,cc-by-nc-nd,"(c) Michael Andersen, some rights reserved (CC BY-NC-ND)",https://inaturalist-open-data.s3.amazonaws.com/photos/10261825/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/10261825/original.jpg,2048,1151,2026-09-13T02:26:12.474594+00:00
8049516,10663302,0,cc-by,"(c) avocat, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/10663302/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/10663302/original.jpg,1500,1000,2026-09-13T02:26:12.474594+00:00
8087657,10724811,0,cc-by,"(c) melianie_max_and_asker, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/10724811/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/10724811/original.jpg,2048,1367,2026-09-13T02:26:12.474594+00:00
8100497,10744825,0,cc-by,"(c) avocat, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/10744825/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/10744825/original.jpg,1500,1000,2026-09-13T02:26:12.474594+00:00
8100525,10744866,0,cc-by,"(c) avocat, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/10744866/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/10744866/original.jpg,1500,1000,2026-09-13T02:26:12.474594+00:00
8192424,10853863,0,cc-by-nc,"(c) rialanabel, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/10853863/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/10853863/original.jpg,992,744,2026-09-13T02:26:12.474594+00:00
8413195,11197847,0,cc-by-nc,"(c) pfaucher, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/11197847/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/11197847/original.jpeg,1920,1103,2026-09-13T02:26:12.474594+00:00
8418699,11207186,0,cc-by-nc,"(c) pfaucher, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/11207186/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/11207186/original.jpeg,1920,1153,2026-09-13T02:26:12.474594+00:00
8418735,11207228,0,cc-by-nc,"(c) pfaucher, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/11207228/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/11207228/original.jpeg,1920,1280,2026-09-13T02:26:12.474594+00:00
8420252,11209940,0,cc-by,"(c) avocat, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/11209940/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/11209940/original.jpg,1500,1000,2026-09-13T02:26:12.474594+00:00
8504775,11347470,0,cc-by-nc,"(c) Douglas Trent, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/11347470/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/11347470/original.jpg,2048,1342,2026-09-13T02:26:12.474594+00:00
