id,title,page_url,image_url,full_image_url,license,license_url,author,timestamp,width,height,size,mime,description,latitude,longitude,location_clue,resolved_location_name
81032693,File:Giant Otters (Pteronura brasiliensis) family group ... (48427165226).jpg,https://commons.wikimedia.org/wiki/File:Giant_Otters_(Pteronura_brasiliensis)_family_group_..._(48427165226).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Giant_Otters_%28Pteronura_brasiliensis%29_family_group_..._%2848427165226%29.jpg/1280px-Giant_Otters_%28Pteronura_brasiliensis%29_family_group_..._%2848427165226%29.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/Giant_Otters_%28Pteronura_brasiliensis%29_family_group_..._%2848427165226%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Bernard DUPONT from FRANCE,2019-08-04T14:53:46Z,3640,2452,7531629,image/jpeg,"Cuiaba River, Porto Jofre, Transpantaneira, Poconé, Mato Grosso, BRAZIL",,,Mato Grosso,"Mato Grosso, Brazil"
69680190,File:Giant otter (32126268816).jpg,https://commons.wikimedia.org/wiki/File:Giant_otter_(32126268816).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Giant_otter_%2832126268816%29.jpg/1280px-Giant_otter_%2832126268816%29.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Giant_otter_%2832126268816%29.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,-JvL- from Netherlands,2018-06-03T19:37:49Z,4896,2752,1416628,image/jpeg,One of the two giant otters (Thierry or Bella) in the Paramaribo Zoo,5.847605,-55.160003,Paramaribo Zoo,Paramaribo Zoo
37829743,File:Giant otter (Pteronura brasiliensis).JPG,https://commons.wikimedia.org/wiki/File:Giant_otter_(Pteronura_brasiliensis).JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Giant_otter_%28Pteronura_brasiliensis%29.JPG/1280px-Giant_otter_%28Pteronura_brasiliensis%29.JPG,https://upload.wikimedia.org/wikipedia/commons/1/1d/Giant_otter_%28Pteronura_brasiliensis%29.JPG,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Dirk Meyer,2015-01-12T19:13:55Z,2642,1763,1626032,image/jpeg,Riesenotter (Pteronura brasiliensis) Peru,,,,
103303306,File:Giant otter (Pteronura brasiliensis) juvenile.jpg,https://commons.wikimedia.org/wiki/File:Giant_otter_(Pteronura_brasiliensis)_juvenile.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Giant_otter_%28Pteronura_brasiliensis%29_juvenile.jpg/1280px-Giant_otter_%28Pteronura_brasiliensis%29_juvenile.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2f/Giant_otter_%28Pteronura_brasiliensis%29_juvenile.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Charles J. Sharp,2021-04-08T15:21:08Z,5970,3387,23564217,image/jpeg,"Giant otter ( Pteronura brasiliensis ) juvenile, Cuiba River, Near Porto Jofre, the Pantanal, Brazil",-17.295000,-56.710000,Pantanal,"Pantanal, Brazil"
22440870,File:Giant otter in Laguna Cocococha Peru 01.jpg,https://commons.wikimedia.org/wiki/File:Giant_otter_in_Laguna_Cocococha_Peru_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Giant_otter_in_Laguna_Cocococha_Peru_01.jpg/1280px-Giant_otter_in_Laguna_Cocococha_Peru_01.jpg,https://upload.wikimedia.org/wikipedia/commons/0/08/Giant_otter_in_Laguna_Cocococha_Peru_01.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Geoff Gallice from Gainesville, FL, USA",2012-10-28T22:18:21Z,4411,2941,445879,image/jpeg,"Mustelidae: Pteronura brasiliensis Laguna Cocococha, Reserva Nacional Tambopata, Madre de Dios, Peru",-12.817325,-69.261245,Madre De Dios,"Madre de Dios, Peru"
22440893,File:Giant otter in Laguna Cocococha Peru 06.jpg,https://commons.wikimedia.org/wiki/File:Giant_otter_in_Laguna_Cocococha_Peru_06.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Giant_otter_in_Laguna_Cocococha_Peru_06.jpg/1280px-Giant_otter_in_Laguna_Cocococha_Peru_06.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7b/Giant_otter_in_Laguna_Cocococha_Peru_06.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Geoff Gallice from Gainesville, FL, USA",2012-10-28T22:19:50Z,4728,2364,469903,image/jpeg,"Mustelidae: Pteronura brasiliensis Laguna Cocococha, Reserva Nacional Tambopata, Madre de Dios, Peru",-12.817325,-69.261245,Madre De Dios,"Madre de Dios, Peru"
87751896,File:Giant otters (Pteronura brasiliensis).jpg,https://commons.wikimedia.org/wiki/File:Giant_otters_(Pteronura_brasiliensis).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Giant_otters_%28Pteronura_brasiliensis%29.jpg/1280px-Giant_otters_%28Pteronura_brasiliensis%29.jpg,https://upload.wikimedia.org/wikipedia/commons/2/21/Giant_otters_%28Pteronura_brasiliensis%29.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Charles J. Sharp,2020-03-06T21:24:00Z,5472,3648,24674055,image/jpeg,"Giant otters ( Pteronura brasiliensis ), Three Brothers River, Near Porto Jofre, Pantanal, Brazil",-17.295000,-56.710000,Pantanal,"Pantanal, Brazil"
39695204,File:Giant otters playing.jpg,https://commons.wikimedia.org/wiki/File:Giant_otters_playing.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Giant_otters_playing.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Giant_otters_playing.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Madeleine Deaton,2015-04-20T21:58:05Z,1024,680,174110,image/jpeg,Loutres géantes en train de jouer dans un lac au Pérou,,,,
116350253,File:Giant otters standing near crocodile - DPLA - e843620961f45ae2841985d10dac6188.jpg,https://commons.wikimedia.org/wiki/File:Giant_otters_standing_near_crocodile_-_DPLA_-_e843620961f45ae2841985d10dac6188.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Giant_otters_standing_near_crocodile_-_DPLA_-_e843620961f45ae2841985d10dac6188.jpg/1280px-Giant_otters_standing_near_crocodile_-_DPLA_-_e843620961f45ae2841985d10dac6188.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6d/Giant_otters_standing_near_crocodile_-_DPLA_-_e843620961f45ae2841985d10dac6188.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Garst, Warren, 1922-2016, photographer",2022-03-23T19:33:08Z,1576,1070,505244,image/jpeg,"35 mm slide; color. Scientific Classification: Kingdom: Animalia; Phylum: Chordata; Class: Mammalia; Order: Carnivora; Family: Mustelidae; Genus: Pteronura; Genus species: Pteronura brasiliensis. Animal characteristics: Head-Body Length: 96-123 cm; Weight: 22-32 kg; Identification: The coat coloring of the giant otter is a dark burnt umber. Its chin, throat, and chest are marked with cream-colored patches; Habitat: Freshwater rivers, slow streams, lakes; Diet: Carnivore: fish eggs, aquatic mammals, birds, fish, crustaceans; Reproduction: Giant otters are nonseasonal breeders, although most births occur during the dry season. The gestation period is 65-70 days long, after which 1-5 young are born. The baby otters are weaned five months after birth; Social Structure: Giant otters travel in groups called holts. Only the dominant female in each holt is allowed to give birth each year; Behavior: The entire holt helps care for the young; Status: Endangered: hunting for fur, habitat destruction; Interesting Facts: This is the largest species of otter. They are often referred to as 'river wolves'.",,,,
1311146,File:Giantotter.jpg,https://commons.wikimedia.org/wiki/File:Giantotter.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Giantotter.jpg/1280px-Giantotter.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e2/Giantotter.jpg,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,Rdavout,2006-10-25T22:50:58Z,1613,638,308775,image/jpeg,,,,,
117445,File:Leefgebied reuzenotter.jpg,https://commons.wikimedia.org/wiki/File:Leefgebied_reuzenotter.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bf/Leefgebied_reuzenotter.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bf/Leefgebied_reuzenotter.jpg,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,Nordelch,2005-04-23T15:20:16Z,347,167,6680,image/jpeg,,,,,
166493864,File:Lobo de rio taricaya Paseo fotografico retratando al guardian de la Amazonia.jpg,https://commons.wikimedia.org/wiki/File:Lobo_de_rio_taricaya_Paseo_fotografico_retratando_al_guardian_de_la_Amazonia.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a2/Lobo_de_rio_taricaya_Paseo_fotografico_retratando_al_guardian_de_la_Amazonia.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a2/Lobo_de_rio_taricaya_Paseo_fotografico_retratando_al_guardian_de_la_Amazonia.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Nicolle Diaz23,2025-05-31T22:04:22Z,1200,1600,583492,image/jpeg,Paseo fotografico retratando al guardian de la Amazonia,12.518890,68.979966,,
39695386,File:Loutre géante gros plan.jpg,https://commons.wikimedia.org/wiki/File:Loutre_g%C3%A9ante_gros_plan.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Loutre_g%C3%A9ante_gros_plan.jpg/1280px-Loutre_g%C3%A9ante_gros_plan.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b2/Loutre_g%C3%A9ante_gros_plan.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Steve Wilson,2015-04-20T22:10:51Z,1500,1220,1147424,image/jpeg,Gros plan sur la tête d'une Loutre géante,,,,
39695577,File:Loutregéanterocher.jpg,https://commons.wikimedia.org/wiki/File:Loutreg%C3%A9anterocher.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Loutreg%C3%A9anterocher.jpg/1280px-Loutreg%C3%A9anterocher.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f3/Loutreg%C3%A9anterocher.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Steve Wilson,2015-04-20T22:31:59Z,1500,1117,1255816,image/jpeg,Loutre géante sur un rocher,,,,
172569495,File:Parque Estadual encontro das águas- Adriana Brandão (06).jpg,https://commons.wikimedia.org/wiki/File:Parque_Estadual_encontro_das_%C3%A1guas-_Adriana_Brand%C3%A3o_(06).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Parque_Estadual_encontro_das_%C3%A1guas-_Adriana_Brand%C3%A3o_%2806%29.jpg/1280px-Parque_Estadual_encontro_das_%C3%A1guas-_Adriana_Brand%C3%A3o_%2806%29.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a1/Parque_Estadual_encontro_das_%C3%A1guas-_Adriana_Brand%C3%A3o_%2806%29.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Adrisub,2025-08-14T12:15:48Z,3800,2533,8100781,image/jpeg,"Parque Estadual Encontro das Águas de nível Estadual, localizado (a) em Barão de Melgaço (MT), Poconé (MT) Ariranha",,,Encontro Das Águas,"Parque Estadual Encontro das Águas, Brazil"
60637166,File:Pteronura brasiliensis.jpg,https://commons.wikimedia.org/wiki/File:Pteronura_brasiliensis.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9c/Pteronura_brasiliensis.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9c/Pteronura_brasiliensis.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Steve Wilson,2017-07-03T23:28:02Z,874,718,613459,image/jpeg,Loutre géante sur un rocher,,,,
171580072,"File:Pteronura brasiliensis in Southern Pantanal, Brazil, 24-07-2025.webm","https://commons.wikimedia.org/wiki/File:Pteronura_brasiliensis_in_Southern_Pantanal,_Brazil,_24-07-2025.webm",https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Pteronura_brasiliensis_in_Southern_Pantanal%2C_Brazil%2C_24-07-2025.webm/1280px--Pteronura_brasiliensis_in_Southern_Pantanal%2C_Brazil%2C_24-07-2025.webm.jpg,https://upload.wikimedia.org/wikipedia/commons/7/78/Pteronura_brasiliensis_in_Southern_Pantanal%2C_Brazil%2C_24-07-2025.webm,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Jcornelius,2025-08-04T16:51:43Z,1920,1080,24840057,video/webm,"Giant otter ( Pteronura brasiliensis ) at Rio Miranda, in Southern Pantanal, Brazil",,,Pantanal,"Pantanal, Brazil"
5270888,File:Range map pteronura brasiliensis.svg,https://commons.wikimedia.org/wiki/File:Range_map_pteronura_brasiliensis.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Range_map_pteronura_brasiliensis.svg/1280px-Range_map_pteronura_brasiliensis.svg.png,https://upload.wikimedia.org/wikipedia/commons/6/66/Range_map_pteronura_brasiliensis.svg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Lofo7,2008-11-24T14:23:28Z,5365,2796,700430,image/svg+xml,Répartition géographique de la loutre géante,,,,
98469615,File:Stamp of Brazil - 1975 - Colnect 214508 - Giant Otter Pteronura brasiliensis.jpeg,https://commons.wikimedia.org/wiki/File:Stamp_of_Brazil_-_1975_-_Colnect_214508_-_Giant_Otter_Pteronura_brasiliensis.jpeg,https://upload.wikimedia.org/wikipedia/commons/f/f4/Stamp_of_Brazil_-_1975_-_Colnect_214508_-_Giant_Otter_Pteronura_brasiliensis.jpeg,https://upload.wikimedia.org/wikipedia/commons/f/f4/Stamp_of_Brazil_-_1975_-_Colnect_214508_-_Giant_Otter_Pteronura_brasiliensis.jpeg,Public domain,,Post of Brazil,2021-01-03T09:49:42Z,357,501,59542,image/jpeg,Stamp,,,,
41823710,"File:The animal kingdom, arranged according to its organization, serving as a foundation for the natural history of animals - and an introduction to comparative anatomy (Vol. 1) (1834) (17574049544).jpg","https://commons.wikimedia.org/wiki/File:The_animal_kingdom,_arranged_according_to_its_organization,_serving_as_a_foundation_for_the_natural_history_of_animals_-_and_an_introduction_to_comparative_anatomy_(Vol._1)_(1834)_(17574049544).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/The_animal_kingdom%2C_arranged_according_to_its_organization%2C_serving_as_a_foundation_for_the_natural_history_of_animals_-_and_an_introduction_to_comparative_anatomy_%28Vol._1%29_%281834%29_%2817574049544%29.jpg/1280px-thumbnail.jpg,https://upload.wikimedia.org/wikipedia/commons/0/05/The_animal_kingdom%2C_arranged_according_to_its_organization%2C_serving_as_a_foundation_for_the_natural_history_of_animals_-_and_an_introduction_to_comparative_anatomy_%28Vol._1%29_%281834%29_%2817574049544%29.jpg,No restrictions,https://www.flickr.com/commons/usage/,Internet Archive Book Images,2015-07-24T16:38:38Z,1544,2648,900615,image/jpeg,"Title : The animal kingdom, arranged according to its organization, serving as a foundation for the natural history of animals : and an introduction to comparative anatomy (Vol. 1) Identifier : animalkingdo01cuvi ( find matches ) Year : 1834 ( 1830s ) Authors : Cuvier, Georges, baron, 1769-1832 ; Latreille, P. A. (Pierre André), 1762-1833 ; Metcalf Collection (North Carolina State University). NCRS Subjects : Zoology Publisher : London, G. Henderson Contributing Library : NCSU Libraries Digitizing Sponsor : NCSU Libraries View Book Page : Book Viewer About This Book : Catalog Entry View All Images : All Images From Book Click here to view book online to see this illustration in context in a browseable online version of this book. Text Appearing Before Image: ^l Airtj^Jem Mam.,nuiialt2;. Text Appearing After Image: 1 .(Jrtl«^ rrassiranfJaftis iAr Urm/ ffa/aj;t> 2 .]kfik«tel«ilutrocepliat«L iAe fP'iUe Fi'sen ^ Mr /timers jMiisloJa Julra Li-rtsilipusis /Af ~^/mrriran ^ ^er .i.Koali CinciT-a d^~ >i/i eofaurr^ A'/'n/n Note About Images Please note that these images are extracted from scanned page images that may have been digitally enhanced for readability - coloration and appearance of these illustrations may not perfectly resemble the original work.",,,,
49832740,"File:Ariranha, Parque Nacional do Pantanal Matogrossense.jpg","https://commons.wikimedia.org/wiki/File:Ariranha,_Parque_Nacional_do_Pantanal_Matogrossense.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Ariranha%2C_Parque_Nacional_do_Pantanal_Matogrossense.jpg/1280px-Ariranha%2C_Parque_Nacional_do_Pantanal_Matogrossense.jpg,https://upload.wikimedia.org/wikipedia/commons/3/33/Ariranha%2C_Parque_Nacional_do_Pantanal_Matogrossense.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Giovanna Colombi,2016-07-01T02:31:13Z,4752,3168,1445894,image/jpeg,Registro de uma ariranha comendo um peixe.,-17.650000,-57.433333,Pantanal,"Pantanal, Brazil"
3338152,File:Ariranha-Otter Fellausschnitt.jpg,https://commons.wikimedia.org/wiki/File:Ariranha-Otter_Fellausschnitt.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Ariranha-Otter_Fellausschnitt.jpg/1280px-Ariranha-Otter_Fellausschnitt.jpg,https://upload.wikimedia.org/wikipedia/commons/5/56/Ariranha-Otter_Fellausschnitt.jpg,Public domain,,Klaus-Peter Kuhn,2008-01-04T19:33:40Z,1536,2048,905313,image/jpeg,"Arianha-Otter (südamerikanischer Riesenotter, Pteronura brasiliensis , (Gmelin)) - geschützte Art)), ca. 30 Jahre altes Fell (aus ca. 1967)",,,,
5761966,File:Ariranha loutre geante.JPG,https://commons.wikimedia.org/wiki/File:Ariranha_loutre_geante.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Ariranha_loutre_geante.JPG/1280px-Ariranha_loutre_geante.JPG,https://upload.wikimedia.org/wikipedia/commons/7/79/Ariranha_loutre_geante.JPG,Public domain,,Renaudsechet,2009-01-21T15:54:18Z,2071,851,144176,image/jpeg,Nutria gigante,,,,
24211619,File:DSCN6057 (6260213307).jpg,https://commons.wikimedia.org/wiki/File:DSCN6057_(6260213307).jpg,https://upload.wikimedia.org/wikipedia/commons/a/ac/DSCN6057_%286260213307%29.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ac/DSCN6057_%286260213307%29.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Jonathan (Jon) Armbruster,2013-01-26T10:31:48Z,1024,768,364311,image/jpeg,DSCN6057,,,,
152408571,File:Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) 107.jpg,https://commons.wikimedia.org/wiki/File:Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_(Mato_Grosso)_107.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_107.jpg/1280px-Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_107.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cb/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_107.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Túllio F,2024-09-09T05:09:03Z,3771,2636,7546023,image/jpeg,Fotos de fauna e flora durante a Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) dos wikimedistas durante o Wiki Ocupa Cáceres 2024,,,Mato Grosso,"Mato Grosso, Brazil"
152408573,File:Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) 108.jpg,https://commons.wikimedia.org/wiki/File:Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_(Mato_Grosso)_108.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_108.jpg/1280px-Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_108.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e2/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_108.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Túllio F,2024-09-09T05:09:04Z,4608,3072,14148675,image/jpeg,Fotos de fauna e flora durante a Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) dos wikimedistas durante o Wiki Ocupa Cáceres 2024,,,Mato Grosso,"Mato Grosso, Brazil"
152408572,File:Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) 109.jpg,https://commons.wikimedia.org/wiki/File:Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_(Mato_Grosso)_109.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_109.jpg/1280px-Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_109.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9a/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_109.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Túllio F,2024-09-09T05:09:04Z,3436,2291,7011844,image/jpeg,Fotos de fauna e flora durante a Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) dos wikimedistas durante o Wiki Ocupa Cáceres 2024,,,Mato Grosso,"Mato Grosso, Brazil"
152408634,File:Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) 152.jpg,https://commons.wikimedia.org/wiki/File:Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_(Mato_Grosso)_152.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_152.jpg/1280px-Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_152.jpg,https://upload.wikimedia.org/wikipedia/commons/3/33/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_152.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Túllio F,2024-09-09T05:10:07Z,3239,2615,8923109,image/jpeg,Fotos de fauna e flora durante a Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) dos wikimedistas durante o Wiki Ocupa Cáceres 2024,,,Mato Grosso,"Mato Grosso, Brazil"
152408637,File:Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) 153.jpg,https://commons.wikimedia.org/wiki/File:Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_(Mato_Grosso)_153.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_153.jpg/1280px-Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_153.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5d/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_153.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Túllio F,2024-09-09T05:10:11Z,3029,2961,8476435,image/jpeg,Fotos de fauna e flora durante a Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) dos wikimedistas durante o Wiki Ocupa Cáceres 2024,,,Mato Grosso,"Mato Grosso, Brazil"
152408639,File:Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) 154.jpg,https://commons.wikimedia.org/wiki/File:Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_(Mato_Grosso)_154.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_154.jpg/1280px-Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_154.jpg,https://upload.wikimedia.org/wikipedia/commons/a/aa/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_154.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Túllio F,2024-09-09T05:10:12Z,4608,3072,12848193,image/jpeg,Fotos de fauna e flora durante a Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) dos wikimedistas durante o Wiki Ocupa Cáceres 2024,,,Mato Grosso,"Mato Grosso, Brazil"
152724435,File:Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) 328.jpg,https://commons.wikimedia.org/wiki/File:Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_(Mato_Grosso)_328.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_328.jpg/1280px-Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_328.jpg,https://upload.wikimedia.org/wikipedia/commons/4/48/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_328.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Túllio F,2024-09-16T16:05:19Z,4608,3072,10591880,image/jpeg,Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) dos wikimedistas durante o Wiki Ocupa Cáceres 2024,,,Mato Grosso,"Mato Grosso, Brazil"
152724437,File:Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) 329.jpg,https://commons.wikimedia.org/wiki/File:Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_(Mato_Grosso)_329.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_329.jpg/1280px-Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_329.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1d/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_329.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Túllio F,2024-09-16T16:05:20Z,4608,3072,12232903,image/jpeg,Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) dos wikimedistas durante o Wiki Ocupa Cáceres 2024,,,Mato Grosso,"Mato Grosso, Brazil"
152724439,File:Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) 330.jpg,https://commons.wikimedia.org/wiki/File:Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_(Mato_Grosso)_330.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_330.jpg/1280px-Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_330.jpg,https://upload.wikimedia.org/wikipedia/commons/9/93/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_330.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Túllio F,2024-09-16T16:05:24Z,4608,3072,11789168,image/jpeg,Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) dos wikimedistas durante o Wiki Ocupa Cáceres 2024,,,Mato Grosso,"Mato Grosso, Brazil"
